"Sample Date","Sample Time","Sensor Name","Sample Value"
"9/25/2012","1:27:20 AM","ISO AIR Temp 2",23.690
"9/25/2012","1:27:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:27:57 AM","ISO AIR Temp 1",21.831
"9/25/2012","1:27:57 AM","ISO AIR RH 1",26.950
"9/25/2012","1:28:20 AM","ISO AIR RH 2",24.194
"9/25/2012","1:28:20 AM","ISO AIR Temp 2",23.732
"9/25/2012","1:28:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:28:57 AM","ISO AIR Temp 1",21.827
"9/25/2012","1:28:57 AM","ISO AIR RH 1",27.063
"9/25/2012","1:29:20 AM","ISO AIR RH 2",24.150
"9/25/2012","1:29:20 AM","ISO AIR Temp 2",23.746
"9/25/2012","1:29:20 AM","ISOAIR + 2",7.000
"9/25/2012","1:29:57 AM","ISO AIR Temp 1",21.914
"9/25/2012","1:29:57 AM","ISO AIR RH 1",26.900
"9/25/2012","1:30:20 AM","ISO AIR RH 2",24.369
"9/25/2012","1:30:20 AM","ISO AIR Temp 2",23.853
"9/25/2012","1:30:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:30:57 AM","ISO AIR Temp 1",21.880
"9/25/2012","1:30:57 AM","ISO AIR RH 1",27.038
"9/25/2012","1:31:20 AM","ISO AIR RH 2",24.356
"9/25/2012","1:31:20 AM","ISO AIR Temp 2",23.794
"9/25/2012","1:31:20 AM","ISOAIR + 2",10.000
"9/25/2012","1:31:57 AM","ISO AIR Temp 1",22.007
"9/25/2012","1:31:57 AM","ISO AIR RH 1",27.087
"9/25/2012","1:32:20 AM","ISO AIR RH 2",24.625
"9/25/2012","1:32:20 AM","ISO AIR Temp 2",23.735
"9/25/2012","1:32:20 AM","ISOAIR + 2",8.000
"9/25/2012","1:32:57 AM","ISO AIR Temp 1",21.861
"9/25/2012","1:32:57 AM","ISO AIR RH 1",26.956
"9/25/2012","1:33:20 AM","ISO AIR RH 2",24.356
"9/25/2012","1:33:20 AM","ISO AIR Temp 2",23.798
"9/25/2012","1:33:20 AM","ISOAIR + 2",7.000
"9/25/2012","1:33:57 AM","ISO AIR Temp 1",21.888
"9/25/2012","1:33:57 AM","ISO AIR RH 1",27.000
"9/25/2012","1:34:20 AM","ISO AIR RH 2",24.237
"9/25/2012","1:34:20 AM","ISO AIR Temp 2",23.746
"9/25/2012","1:34:20 AM","ISOAIR + 2",12.000
"9/25/2012","1:34:57 AM","ISO AIR Temp 1",21.906
"9/25/2012","1:34:57 AM","ISO AIR RH 1",27.094
"9/25/2012","1:35:20 AM","ISO AIR RH 2",24.413
"9/25/2012","1:35:20 AM","ISO AIR Temp 2",23.788
"9/25/2012","1:35:20 AM","ISOAIR + 2",9.000
"9/25/2012","1:35:57 AM","ISO AIR Temp 1",21.906
"9/25/2012","1:35:57 AM","ISO AIR RH 1",27.106
"9/25/2012","1:36:20 AM","ISO AIR RH 2",24.138
"9/25/2012","1:36:20 AM","ISO AIR Temp 2",23.840
"9/25/2012","1:36:20 AM","ISOAIR + 2",3.000
"9/25/2012","1:36:57 AM","ISO AIR Temp 1",21.921
"9/25/2012","1:36:57 AM","ISO AIR RH 1",27.100
"9/25/2012","1:37:20 AM","ISO AIR RH 2",24.237
"9/25/2012","1:37:20 AM","ISO AIR Temp 2",23.548
"9/25/2012","1:37:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:37:57 AM","ISO AIR Temp 1",21.884
"9/25/2012","1:37:57 AM","ISO AIR RH 1",26.994
"9/25/2012","1:38:20 AM","ISO AIR RH 2",24.181
"9/25/2012","1:38:20 AM","ISO AIR Temp 2",23.572
"9/25/2012","1:38:20 AM","ISOAIR + 2",1.000
"9/25/2012","1:38:57 AM","ISO AIR Temp 1",21.989
"9/25/2012","1:38:57 AM","ISO AIR RH 1",26.837
"9/25/2012","1:39:20 AM","ISO AIR RH 2",23.906
"9/25/2012","1:39:20 AM","ISO AIR Temp 2",23.649
"9/25/2012","1:39:20 AM","ISOAIR + 2",16.000
"9/25/2012","1:39:57 AM","ISO AIR Temp 1",21.948
"9/25/2012","1:39:57 AM","ISO AIR RH 1",26.987
"9/25/2012","1:40:20 AM","ISO AIR RH 2",24.050
"9/25/2012","1:40:20 AM","ISO AIR Temp 2",23.635
"9/25/2012","1:40:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:40:57 AM","ISO AIR Temp 1",21.884
"9/25/2012","1:40:57 AM","ISO AIR RH 1",26.850
"9/25/2012","1:41:20 AM","ISO AIR RH 2",23.869
"9/25/2012","1:41:20 AM","ISO AIR Temp 2",23.708
"9/25/2012","1:41:20 AM","ISOAIR + 2",7.000
"9/25/2012","1:41:57 AM","ISO AIR Temp 1",21.985
"9/25/2012","1:41:57 AM","ISO AIR RH 1",26.837
"9/25/2012","1:42:20 AM","ISO AIR RH 2",23.994
"9/25/2012","1:42:20 AM","ISO AIR Temp 2",23.652
"9/25/2012","1:42:20 AM","ISOAIR + 2",6.000
"9/25/2012","1:42:57 AM","ISO AIR Temp 1",21.906
"9/25/2012","1:42:57 AM","ISO AIR RH 1",26.744
"9/25/2012","1:43:20 AM","ISO AIR RH 2",23.888
"9/25/2012","1:43:20 AM","ISO AIR Temp 2",23.524
"9/25/2012","1:43:20 AM","ISOAIR + 2",10.000
"9/25/2012","1:43:57 AM","ISO AIR Temp 1",21.933
"9/25/2012","1:43:57 AM","ISO AIR RH 1",26.775
"9/25/2012","1:44:20 AM","ISO AIR RH 2",23.775
"9/25/2012","1:44:20 AM","ISO AIR Temp 2",23.729
"9/25/2012","1:44:20 AM","ISOAIR + 2",3.000
"9/25/2012","1:44:57 AM","ISO AIR Temp 1",21.993
"9/25/2012","1:44:57 AM","ISO AIR RH 1",26.837
"9/25/2012","1:45:20 AM","ISO AIR RH 2",23.688
"9/25/2012","1:45:20 AM","ISO AIR Temp 2",23.708
"9/25/2012","1:45:20 AM","ISOAIR + 2",2.000
"9/25/2012","1:45:57 AM","ISO AIR Temp 1",21.914
"9/25/2012","1:45:57 AM","ISO AIR RH 1",26.606
"9/25/2012","1:46:20 AM","ISO AIR RH 2",23.681
"9/25/2012","1:46:20 AM","ISO AIR Temp 2",23.788
"9/25/2012","1:46:20 AM","ISOAIR + 2",2.000
"9/25/2012","1:46:57 AM","ISO AIR Temp 1",21.970
"9/25/2012","1:46:57 AM","ISO AIR RH 1",26.712
"9/25/2012","1:47:20 AM","ISO AIR RH 2",23.744
"9/25/2012","1:47:20 AM","ISO AIR Temp 2",23.704
"9/25/2012","1:47:20 AM","ISOAIR + 2",6.000
"9/25/2012","1:47:57 AM","ISO AIR Temp 1",21.948
"9/25/2012","1:47:57 AM","ISO AIR RH 1",26.606
"9/25/2012","1:48:20 AM","ISO AIR RH 2",23.456
"9/25/2012","1:48:20 AM","ISO AIR Temp 2",23.860
"9/25/2012","1:48:20 AM","ISOAIR + 2",5.000
"9/25/2012","1:48:57 AM","ISO AIR Temp 1",21.944
"9/25/2012","1:48:57 AM","ISO AIR RH 1",26.663
"9/25/2012","1:49:20 AM","ISO AIR RH 2",23.313
"9/25/2012","1:49:20 AM","ISO AIR Temp 2",23.885
"9/25/2012","1:49:20 AM","ISOAIR + 2",4.000
"9/25/2012","1:49:57 AM","ISO AIR Temp 1",21.974
"9/25/2012","1:49:57 AM","ISO AIR RH 1",26.706
"9/25/2012","1:50:20 AM","ISO AIR RH 2",23.644
"9/25/2012","1:50:20 AM","ISO AIR Temp 2",23.677
"9/25/2012","1:50:20 AM","ISOAIR + 2",2.000
"9/25/2012","1:50:57 AM","ISO AIR Temp 1",21.951
"9/25/2012","1:50:57 AM","ISO AIR RH 1",26.737
"9/25/2012","1:51:20 AM","ISO AIR RH 2",23.769
"9/25/2012","1:51:20 AM","ISO AIR Temp 2",23.593
"9/25/2012","1:51:20 AM","ISOAIR + 2",8.000
"9/25/2012","1:51:57 AM","ISO AIR Temp 1",21.872
"9/25/2012","1:51:57 AM","ISO AIR RH 1",26.750
"9/25/2012","1:52:20 AM","ISO AIR RH 2",23.600
"9/25/2012","1:52:20 AM","ISO AIR Temp 2",23.638
"9/25/2012","1:52:20 AM","ISOAIR + 2",13.000
"9/25/2012","1:52:57 AM","ISO AIR Temp 1",21.966
"9/25/2012","1:52:57 AM","ISO AIR RH 1",26.706
"9/25/2012","1:53:20 AM","ISO AIR RH 2",23.600
"9/25/2012","1:53:20 AM","ISO AIR Temp 2",23.732
"9/25/2012","1:53:20 AM","ISOAIR + 2",7.000
"9/25/2012","1:53:57 AM","ISO AIR Temp 1",21.974
"9/25/2012","1:53:57 AM","ISO AIR RH 1",26.663
"9/25/2012","1:54:20 AM","ISO AIR RH 2",23.294
"9/25/2012","1:54:20 AM","ISO AIR Temp 2",23.812
"9/25/2012","1:54:20 AM","ISOAIR + 2",9.000
"9/25/2012","1:54:57 AM","ISO AIR Temp 1",21.888
"9/25/2012","1:54:57 AM","ISO AIR RH 1",26.700
"9/25/2012","1:55:20 AM","ISO AIR RH 2",23.275
"9/25/2012","1:55:20 AM","ISO AIR Temp 2",23.794
"9/25/2012","1:55:20 AM","ISOAIR + 2",7.000
"9/25/2012","1:55:57 AM","ISO AIR Temp 1",22.052
"9/25/2012","1:55:57 AM","ISO AIR RH 1",26.763
"9/25/2012","1:56:20 AM","ISO AIR RH 2",23.606
"9/25/2012","1:56:20 AM","ISO AIR Temp 2",23.638
"9/25/2012","1:56:20 AM","ISOAIR + 2",6.000
"9/25/2012","1:56:57 AM","ISO AIR Temp 1",21.895
"9/25/2012","1:56:57 AM","ISO AIR RH 1",26.806
"9/25/2012","1:57:20 AM","ISO AIR RH 2",23.719
"9/25/2012","1:57:20 AM","ISO AIR Temp 2",23.711
"9/25/2012","1:57:20 AM","ISOAIR + 2",14.000
"9/25/2012","1:57:57 AM","ISO AIR Temp 1",21.985
"9/25/2012","1:57:57 AM","ISO AIR RH 1",26.725
"9/25/2012","1:58:20 AM","ISO AIR RH 2",23.731
"9/25/2012","1:58:20 AM","ISO AIR Temp 2",23.482
"9/25/2012","1:58:20 AM","ISOAIR + 2",6.000
"9/25/2012","1:58:57 AM","ISO AIR Temp 1",21.962
"9/25/2012","1:58:57 AM","ISO AIR RH 1",26.750
"9/25/2012","1:59:20 AM","ISO AIR RH 2",23.788
"9/25/2012","1:59:20 AM","ISO AIR Temp 2",23.569
"9/25/2012","1:59:20 AM","ISOAIR + 2",6.000
"9/25/2012","1:59:57 AM","ISO AIR Temp 1",21.948
"9/25/2012","1:59:57 AM","ISO AIR RH 1",26.700
"9/25/2012","2:00:20 AM","ISO AIR RH 2",23.525
"9/25/2012","2:00:20 AM","ISO AIR Temp 2",23.621
"9/25/2012","2:00:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:00:57 AM","ISO AIR Temp 1",21.903
"9/25/2012","2:00:57 AM","ISO AIR RH 1",26.837
"9/25/2012","2:01:20 AM","ISO AIR RH 2",23.850
"9/25/2012","2:01:20 AM","ISO AIR Temp 2",23.437
"9/25/2012","2:01:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:01:57 AM","ISO AIR Temp 1",21.865
"9/25/2012","2:01:57 AM","ISO AIR RH 1",26.831
"9/25/2012","2:02:20 AM","ISO AIR RH 2",23.612
"9/25/2012","2:02:20 AM","ISO AIR Temp 2",23.413
"9/25/2012","2:02:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:02:57 AM","ISO AIR Temp 1",21.989
"9/25/2012","2:02:57 AM","ISO AIR RH 1",26.813
"9/25/2012","2:03:20 AM","ISO AIR RH 2",23.581
"9/25/2012","2:03:20 AM","ISO AIR Temp 2",23.454
"9/25/2012","2:03:20 AM","ISOAIR + 2",6.000
"9/25/2012","2:03:57 AM","ISO AIR Temp 1",21.820
"9/25/2012","2:03:57 AM","ISO AIR RH 1",26.944
"9/25/2012","2:04:20 AM","ISO AIR RH 2",23.525
"9/25/2012","2:04:20 AM","ISO AIR Temp 2",23.562
"9/25/2012","2:04:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:04:57 AM","ISO AIR Temp 1",21.962
"9/25/2012","2:04:57 AM","ISO AIR RH 1",26.806
"9/25/2012","2:05:20 AM","ISO AIR RH 2",23.606
"9/25/2012","2:05:20 AM","ISO AIR Temp 2",23.447
"9/25/2012","2:05:20 AM","ISOAIR + 2",12.000
"9/25/2012","2:05:57 AM","ISO AIR Temp 1",21.876
"9/25/2012","2:05:57 AM","ISO AIR RH 1",26.894
"9/25/2012","2:06:20 AM","ISO AIR RH 2",23.800
"9/25/2012","2:06:20 AM","ISO AIR Temp 2",23.486
"9/25/2012","2:06:20 AM","ISOAIR + 2",2.000
"9/25/2012","2:06:57 AM","ISO AIR Temp 1",21.880
"9/25/2012","2:06:57 AM","ISO AIR RH 1",26.931
"9/25/2012","2:07:20 AM","ISO AIR RH 2",23.481
"9/25/2012","2:07:20 AM","ISO AIR Temp 2",23.479
"9/25/2012","2:07:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:07:57 AM","ISO AIR Temp 1",21.861
"9/25/2012","2:07:57 AM","ISO AIR RH 1",26.931
"9/25/2012","2:08:20 AM","ISO AIR RH 2",23.550
"9/25/2012","2:08:20 AM","ISO AIR Temp 2",23.621
"9/25/2012","2:08:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:08:57 AM","ISO AIR Temp 1",21.884
"9/25/2012","2:08:57 AM","ISO AIR RH 1",27.075
"9/25/2012","2:09:20 AM","ISO AIR RH 2",23.531
"9/25/2012","2:09:20 AM","ISO AIR Temp 2",23.635
"9/25/2012","2:09:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:09:57 AM","ISO AIR Temp 1",21.933
"9/25/2012","2:09:57 AM","ISO AIR RH 1",26.969
"9/25/2012","2:10:20 AM","ISO AIR RH 2",23.281
"9/25/2012","2:10:20 AM","ISO AIR Temp 2",23.683
"9/25/2012","2:10:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:10:57 AM","ISO AIR Temp 1",21.891
"9/25/2012","2:10:57 AM","ISO AIR RH 1",26.950
"9/25/2012","2:11:20 AM","ISO AIR RH 2",23.225
"9/25/2012","2:11:20 AM","ISO AIR Temp 2",23.604
"9/25/2012","2:11:20 AM","ISOAIR + 2",12.000
"9/25/2012","2:11:57 AM","ISO AIR Temp 1",21.850
"9/25/2012","2:11:57 AM","ISO AIR RH 1",26.931
"9/25/2012","2:12:20 AM","ISO AIR RH 2",23.456
"9/25/2012","2:12:20 AM","ISO AIR Temp 2",23.586
"9/25/2012","2:12:20 AM","ISOAIR + 2",16.000
"9/25/2012","2:12:57 AM","ISO AIR Temp 1",21.813
"9/25/2012","2:12:57 AM","ISO AIR RH 1",27.119
"9/25/2012","2:13:20 AM","ISO AIR RH 2",23.250
"9/25/2012","2:13:20 AM","ISO AIR Temp 2",23.614
"9/25/2012","2:13:20 AM","ISOAIR + 2",3.000
"9/25/2012","2:13:57 AM","ISO AIR Temp 1",21.771
"9/25/2012","2:13:57 AM","ISO AIR RH 1",26.950
"9/25/2012","2:14:20 AM","ISO AIR RH 2",23.256
"9/25/2012","2:14:20 AM","ISO AIR Temp 2",23.694
"9/25/2012","2:14:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:14:57 AM","ISO AIR Temp 1",21.884
"9/25/2012","2:14:57 AM","ISO AIR RH 1",26.925
"9/25/2012","2:15:20 AM","ISO AIR RH 2",23.263
"9/25/2012","2:15:20 AM","ISO AIR Temp 2",23.649
"9/25/2012","2:15:20 AM","ISOAIR + 2",3.000
"9/25/2012","2:15:57 AM","ISO AIR Temp 1",21.933
"9/25/2012","2:15:57 AM","ISO AIR RH 1",27.013
"9/25/2012","2:16:20 AM","ISO AIR RH 2",23.456
"9/25/2012","2:16:20 AM","ISO AIR Temp 2",23.555
"9/25/2012","2:16:20 AM","ISOAIR + 2",6.000
"9/25/2012","2:16:57 AM","ISO AIR Temp 1",21.854
"9/25/2012","2:16:57 AM","ISO AIR RH 1",26.981
"9/25/2012","2:17:20 AM","ISO AIR RH 2",23.375
"9/25/2012","2:17:20 AM","ISO AIR Temp 2",23.649
"9/25/2012","2:17:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:17:57 AM","ISO AIR Temp 1",21.824
"9/25/2012","2:17:57 AM","ISO AIR RH 1",26.919
"9/25/2012","2:18:20 AM","ISO AIR RH 2",23.563
"9/25/2012","2:18:20 AM","ISO AIR Temp 2",23.520
"9/25/2012","2:18:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:18:57 AM","ISO AIR Temp 1",21.827
"9/25/2012","2:18:57 AM","ISO AIR RH 1",27.006
"9/25/2012","2:19:20 AM","ISO AIR RH 2",23.631
"9/25/2012","2:19:20 AM","ISO AIR Temp 2",23.555
"9/25/2012","2:19:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:19:57 AM","ISO AIR Temp 1",21.869
"9/25/2012","2:19:57 AM","ISO AIR RH 1",26.888
"9/25/2012","2:20:20 AM","ISO AIR RH 2",23.638
"9/25/2012","2:20:20 AM","ISO AIR Temp 2",23.493
"9/25/2012","2:20:20 AM","ISOAIR + 2",10.000
"9/25/2012","2:20:57 AM","ISO AIR Temp 1",21.906
"9/25/2012","2:20:57 AM","ISO AIR RH 1",26.925
"9/25/2012","2:21:20 AM","ISO AIR RH 2",23.700
"9/25/2012","2:21:20 AM","ISO AIR Temp 2",23.506
"9/25/2012","2:21:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:21:57 AM","ISO AIR Temp 1",21.786
"9/25/2012","2:21:57 AM","ISO AIR RH 1",26.962
"9/25/2012","2:22:20 AM","ISO AIR RH 2",23.956
"9/25/2012","2:22:20 AM","ISO AIR Temp 2",23.461
"9/25/2012","2:22:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:22:57 AM","ISO AIR Temp 1",21.970
"9/25/2012","2:22:57 AM","ISO AIR RH 1",26.931
"9/25/2012","2:23:20 AM","ISO AIR RH 2",23.956
"9/25/2012","2:23:20 AM","ISO AIR Temp 2",23.468
"9/25/2012","2:23:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:23:57 AM","ISO AIR Temp 1",21.805
"9/25/2012","2:23:57 AM","ISO AIR RH 1",27.094
"9/25/2012","2:24:20 AM","ISO AIR RH 2",24.206
"9/25/2012","2:24:20 AM","ISO AIR Temp 2",23.541
"9/25/2012","2:24:20 AM","ISOAIR + 2",12.000
"9/25/2012","2:24:57 AM","ISO AIR Temp 1",21.831
"9/25/2012","2:24:57 AM","ISO AIR RH 1",27.087
"9/25/2012","2:25:20 AM","ISO AIR RH 2",24.250
"9/25/2012","2:25:20 AM","ISO AIR Temp 2",23.538
"9/25/2012","2:25:20 AM","ISOAIR + 2",2.000
"9/25/2012","2:25:57 AM","ISO AIR Temp 1",21.921
"9/25/2012","2:25:57 AM","ISO AIR RH 1",27.250
"9/25/2012","2:26:20 AM","ISO AIR RH 2",24.400
"9/25/2012","2:26:20 AM","ISO AIR Temp 2",23.534
"9/25/2012","2:26:20 AM","ISOAIR + 2",9.000
"9/25/2012","2:26:57 AM","ISO AIR Temp 1",21.872
"9/25/2012","2:26:57 AM","ISO AIR RH 1",27.087
"9/25/2012","2:27:20 AM","ISO AIR RH 2",24.263
"9/25/2012","2:27:20 AM","ISO AIR Temp 2",23.614
"9/25/2012","2:27:20 AM","ISOAIR + 2",14.000
"9/25/2012","2:27:57 AM","ISO AIR Temp 1",21.771
"9/25/2012","2:27:57 AM","ISO AIR RH 1",27.294
"9/25/2012","2:28:20 AM","ISO AIR RH 2",24.369
"9/25/2012","2:28:20 AM","ISO AIR Temp 2",23.624
"9/25/2012","2:28:20 AM","ISOAIR + 2",6.000
"9/25/2012","2:28:57 AM","ISO AIR Temp 1",21.872
"9/25/2012","2:28:57 AM","ISO AIR RH 1",27.269
"9/25/2012","2:29:20 AM","ISO AIR RH 2",24.294
"9/25/2012","2:29:20 AM","ISO AIR Temp 2",23.666
"9/25/2012","2:29:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:29:57 AM","ISO AIR Temp 1",21.951
"9/25/2012","2:29:57 AM","ISO AIR RH 1",27.188
"9/25/2012","2:30:20 AM","ISO AIR RH 2",24.569
"9/25/2012","2:30:20 AM","ISO AIR Temp 2",23.788
"9/25/2012","2:30:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:30:57 AM","ISO AIR Temp 1",21.888
"9/25/2012","2:30:57 AM","ISO AIR RH 1",27.469
"9/25/2012","2:31:20 AM","ISO AIR RH 2",24.538
"9/25/2012","2:31:20 AM","ISO AIR Temp 2",23.763
"9/25/2012","2:31:20 AM","ISOAIR + 2",6.000
"9/25/2012","2:31:57 AM","ISO AIR Temp 1",21.906
"9/25/2012","2:31:57 AM","ISO AIR RH 1",27.356
"9/25/2012","2:32:20 AM","ISO AIR RH 2",24.388
"9/25/2012","2:32:20 AM","ISO AIR Temp 2",23.857
"9/25/2012","2:32:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:32:57 AM","ISO AIR Temp 1",21.865
"9/25/2012","2:32:57 AM","ISO AIR RH 1",27.237
"9/25/2012","2:33:20 AM","ISO AIR RH 2",24.144
"9/25/2012","2:33:20 AM","ISO AIR Temp 2",23.822
"9/25/2012","2:33:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:33:57 AM","ISO AIR Temp 1",21.981
"9/25/2012","2:33:57 AM","ISO AIR RH 1",27.375
"9/25/2012","2:34:20 AM","ISO AIR RH 2",24.138
"9/25/2012","2:34:20 AM","ISO AIR Temp 2",23.760
"9/25/2012","2:34:20 AM","ISOAIR + 2",2.000
"9/25/2012","2:34:57 AM","ISO AIR Temp 1",21.940
"9/25/2012","2:34:57 AM","ISO AIR RH 1",27.325
"9/25/2012","2:35:20 AM","ISO AIR RH 2",23.944
"9/25/2012","2:35:20 AM","ISO AIR Temp 2",23.763
"9/25/2012","2:35:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:35:57 AM","ISO AIR Temp 1",21.996
"9/25/2012","2:35:57 AM","ISO AIR RH 1",27.344
"9/25/2012","2:36:20 AM","ISO AIR RH 2",24.144
"9/25/2012","2:36:20 AM","ISO AIR Temp 2",23.725
"9/25/2012","2:36:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:36:57 AM","ISO AIR Temp 1",21.903
"9/25/2012","2:36:57 AM","ISO AIR RH 1",27.269
"9/25/2012","2:37:20 AM","ISO AIR RH 2",24.225
"9/25/2012","2:37:20 AM","ISO AIR Temp 2",23.670
"9/25/2012","2:37:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:37:57 AM","ISO AIR Temp 1",21.996
"9/25/2012","2:37:57 AM","ISO AIR RH 1",27.244
"9/25/2012","2:38:20 AM","ISO AIR RH 2",23.844
"9/25/2012","2:38:20 AM","ISO AIR Temp 2",23.798
"9/25/2012","2:38:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:38:57 AM","ISO AIR Temp 1",21.962
"9/25/2012","2:38:57 AM","ISO AIR RH 1",27.231
"9/25/2012","2:39:20 AM","ISO AIR RH 2",23.862
"9/25/2012","2:39:20 AM","ISO AIR Temp 2",23.902
"9/25/2012","2:39:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:39:57 AM","ISO AIR Temp 1",21.921
"9/25/2012","2:39:57 AM","ISO AIR RH 1",27.225
"9/25/2012","2:40:20 AM","ISO AIR RH 2",23.731
"9/25/2012","2:40:20 AM","ISO AIR Temp 2",23.777
"9/25/2012","2:40:20 AM","ISOAIR + 2",12.000
"9/25/2012","2:40:57 AM","ISO AIR Temp 1",21.917
"9/25/2012","2:40:57 AM","ISO AIR RH 1",27.169
"9/25/2012","2:41:20 AM","ISO AIR RH 2",24.150
"9/25/2012","2:41:20 AM","ISO AIR Temp 2",23.628
"9/25/2012","2:41:20 AM","ISOAIR + 2",11.000
"9/25/2012","2:41:57 AM","ISO AIR Temp 1",21.959
"9/25/2012","2:41:57 AM","ISO AIR RH 1",27.156
"9/25/2012","2:42:20 AM","ISO AIR RH 2",24.181
"9/25/2012","2:42:20 AM","ISO AIR Temp 2",23.604
"9/25/2012","2:42:20 AM","ISOAIR + 2",10.000
"9/25/2012","2:42:57 AM","ISO AIR Temp 1",21.884
"9/25/2012","2:42:57 AM","ISO AIR RH 1",27.069
"9/25/2012","2:43:20 AM","ISO AIR RH 2",24.275
"9/25/2012","2:43:20 AM","ISO AIR Temp 2",23.652
"9/25/2012","2:43:20 AM","ISOAIR + 2",11.000
"9/25/2012","2:43:57 AM","ISO AIR Temp 1",21.865
"9/25/2012","2:43:57 AM","ISO AIR RH 1",27.056
"9/25/2012","2:44:20 AM","ISO AIR RH 2",24.388
"9/25/2012","2:44:20 AM","ISO AIR Temp 2",23.683
"9/25/2012","2:44:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:44:57 AM","ISO AIR Temp 1",21.888
"9/25/2012","2:44:57 AM","ISO AIR RH 1",27.125
"9/25/2012","2:45:20 AM","ISO AIR RH 2",24.194
"9/25/2012","2:45:20 AM","ISO AIR Temp 2",23.638
"9/25/2012","2:45:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:45:57 AM","ISO AIR Temp 1",21.876
"9/25/2012","2:45:57 AM","ISO AIR RH 1",26.975
"9/25/2012","2:46:20 AM","ISO AIR RH 2",24.337
"9/25/2012","2:46:20 AM","ISO AIR Temp 2",23.607
"9/25/2012","2:46:20 AM","ISOAIR + 2",11.000
"9/25/2012","2:46:57 AM","ISO AIR Temp 1",21.974
"9/25/2012","2:46:57 AM","ISO AIR RH 1",27.075
"9/25/2012","2:47:20 AM","ISO AIR RH 2",24.231
"9/25/2012","2:47:20 AM","ISO AIR Temp 2",23.611
"9/25/2012","2:47:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:47:57 AM","ISO AIR Temp 1",21.962
"9/25/2012","2:47:57 AM","ISO AIR RH 1",27.063
"9/25/2012","2:48:20 AM","ISO AIR RH 2",24.050
"9/25/2012","2:48:20 AM","ISO AIR Temp 2",23.600
"9/25/2012","2:48:20 AM","ISOAIR + 2",4.000
"9/25/2012","2:48:57 AM","ISO AIR Temp 1",22.038
"9/25/2012","2:48:57 AM","ISO AIR RH 1",26.950
"9/25/2012","2:49:20 AM","ISO AIR RH 2",23.981
"9/25/2012","2:49:20 AM","ISO AIR Temp 2",23.659
"9/25/2012","2:49:20 AM","ISOAIR + 2",7.000
"9/25/2012","2:49:57 AM","ISO AIR Temp 1",22.011
"9/25/2012","2:49:57 AM","ISO AIR RH 1",26.938
"9/25/2012","2:50:20 AM","ISO AIR RH 2",23.994
"9/25/2012","2:50:20 AM","ISO AIR Temp 2",23.722
"9/25/2012","2:50:20 AM","ISOAIR + 2",3.000
"9/25/2012","2:50:57 AM","ISO AIR Temp 1",21.985
"9/25/2012","2:50:57 AM","ISO AIR RH 1",26.825
"9/25/2012","2:51:20 AM","ISO AIR RH 2",23.900
"9/25/2012","2:51:20 AM","ISO AIR Temp 2",23.701
"9/25/2012","2:51:20 AM","ISOAIR + 2",3.000
"9/25/2012","2:51:57 AM","ISO AIR Temp 1",21.962
"9/25/2012","2:51:57 AM","ISO AIR RH 1",27.000
"9/25/2012","2:52:20 AM","ISO AIR RH 2",23.975
"9/25/2012","2:52:20 AM","ISO AIR Temp 2",23.600
"9/25/2012","2:52:20 AM","ISOAIR + 2",8.000
"9/25/2012","2:52:57 AM","ISO AIR Temp 1",21.903
"9/25/2012","2:52:57 AM","ISO AIR RH 1",26.844
"9/25/2012","2:53:20 AM","ISO AIR RH 2",24.038
"9/25/2012","2:53:20 AM","ISO AIR Temp 2",23.683
"9/25/2012","2:53:20 AM","ISOAIR + 2",5.000
"9/25/2012","2:53:57 AM","ISO AIR Temp 1",21.933
